unique_round_id,unique_fight_id,unique_event_id,round_number,fighter_name,knockdowns,total_strikes_landed,total_strikes_attempted,takedowns,takedowns_attempted,submission_attempts,control_time,reversals,guard_passes,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,significant_strikes_standing_landed,significant_strikes_standing_attempted,significant_strikes_clinch_landed,significant_strikes_clinch_attempted,significant_strikes_ground_landed,significant_strikes_ground_attempted
219,1028,94,3,"Demian Maia",0,20,28,1,1,0,2:28,0,1,8,14,0,0,0,0,1,6,0,0,7,8
220,1028,94,3,"Jorge Masvidal",0,16,24,0,0,0,0:00,0,0,6,13,2,2,1,1,9,15,0,0,0,1
221,1589,147,1,"Stephen Thompson",0,13,27,0,0,0,0:00,0,0,9,19,3,6,1,2,13,27,0,0,0,0
222,1589,147,1,"Jorge Masvidal",0,12,33,0,0,0,0:00,0,0,0,13,2,5,10,15,12,33,0,0,0,0
223,1589,147,2,"Stephen Thompson",1,18,43,0,0,0,0:03,0,0,14,37,2,4,2,2,18,43,0,0,0,0
224,1589,147,2,"Jorge Masvidal",0,14,43,0,1,0,0:01,0,0,3,23,0,3,11,17,12,40,2,3,0,0
225,1589,147,3,"Stephen Thompson",0,39,86,0,0,0,0:01,0,0,26,61,12,24,1,1,39,85,0,1,0,0
226,1589,147,3,"Jorge Masvidal",0,16,66,0,1,0,0:02,0,0,6,43,3,5,7,18,15,64,1,2,0,0
227,947,87,1,"Jorge Masvidal",0,13,42,0,0,0,0:40,0,0,5,30,2,5,3,4,7,36,3,3,0,0
228,947,87,1,"Lorenz Larkin",0,21,47,0,0,0,0:00,0,0,7,31,2,2,7,9,16,42,0,0,0,0
229,947,87,2,"Jorge Masvidal",0,25,52,0,0,0,0:22,0,0,16,39,4,4,4,8,18,43,6,8,0,0
230,947,87,2,"Lorenz Larkin",0,19,57,1,1,0,0:41,0,0,10,41,4,7,1,5,13,49,2,4,0,0
231,947,87,3,"Jorge Masvidal",0,22,39,1,2,2,1:43,0,0,10,26,2,3,2,2,6,22,8,9,0,0
232,947,87,3,"Lorenz Larkin",0,18,32,0,1,0,1:26,0,0,10,23,1,2,2,2,11,23,2,4,0,0
233,2574,240,1,"Al Iaquinta",0,28,37,0,0,1,4:04,0,5,8,14,2,2,0,0,3,5,0,0,7,11
234,2574,240,1,"Mitch Clarke",0,17,26,0,0,0,0:07,0,0,2,8,2,3,3,4,7,14,0,0,0,1
235,2574,240,2,"Al Iaquinta",0,3,3,1,1,1,0:27,0,1,2,2,1,1,0,0,3,3,0,0,0,0
236,2574,240,2,"Mitch Clarke",0,3,8,0,0,1,0:03,0,0,1,4,0,2,0,0,1,6,0,0,0,0
237,262,26,1,"Al Iaquinta",0,19,58,0,1,0,0:00,0,0,10,42,6,12,3,4,19,58,0,0,0,0
238,262,26,1,"Donald Cerrone",0,20,45,0,0,0,0:00,0,0,12,35,3,5,5,5,20,45,0,0,0,0
239,262,26,2,"Al Iaquinta",0,24,59,0,0,0,0:00,0,0,11,41,5,9,8,9,24,59,0,0,0,0
240,262,26,2,"Donald Cerrone",0,21,68,0,0,0,0:00,0,0,11,57,3,4,7,7,21,68,0,0,0,0
241,262,26,3,"Al Iaquinta",0,18,39,0,1,0,0:00,0,0,9,29,5,6,4,4,18,39,0,0,0,0
242,262,26,3,"Donald Cerrone",1,29,79,0,0,0,0:10,0,0,15,64,6,7,7,7,25,69,0,0,3,9
243,262,26,4,"Al Iaquinta",0,9,20,0,1,0,0:00,0,0,6,15,3,5,0,0,9,20,0,0,0,0
244,262,26,4,"Donald Cerrone",1,27,73,0,0,0,0:09,0,0,17,61,3,5,6,6,21,65,3,3,2,4
245,262,26,5,"Al Iaquinta",0,20,47,0,2,0,0:00,0,0,13,38,4,6,3,3,20,47,0,0,0,0
246,262,26,5,"Donald Cerrone",0,43,98,0,0,0,0:03,0,0,32,85,2,4,9,9,42,97,0,0,1,1
247,2,1,1,"Al Iaquinta",0,5,23,0,0,0,0:14,0,0,4,22,1,1,0,0,5,23,0,0,0,0
248,2,1,1,"Dan Hooker",0,44,69,0,1,0,1:28,0,2,25,49,0,0,13,14,23,48,0,0,15,15
249,2,1,2,"Al Iaquinta",0,16,40,0,2,0,0:10,0,0,7,28,3,5,5,6,15,39,0,0,0,0
250,2,1,2,"Dan Hooker",1,27,63,0,0,0,1:01,0,0,18,51,3,5,6,7,20,53,0,0,7,10
251,2,1,3,"Al Iaquinta",0,17,54,0,1,0,0:00,0,0,10,43,3,5,4,6,17,54,0,0,0,0
252,2,1,3,"Dan Hooker",0,33,81,0,0,0,0:00,0,0,25,68,4,8,4,5,33,81,0,0,0,0
253,1870,175,1,"Kamaru Usman",0,26,39,1,3,0,3:41,0,1,7,14,5,7,0,1,4,11,6,9,2,2
254,1870,175,1,"Leon Edwards",0,13,23,0,0,0,0:00,0,0,8,17,2,3,0,0,6,15,2,3,2,2
255,1870,175,2,"Kamaru Usman",0,47,59,2,5,0,2:48,0,0,6,17,6,6,1,1,7,15,6,6,0,3
256,1870,175,2,"Leon Edwards",0,20,36,0,0,0,0:40,0,0,8,24,3,3,3,3,9,25,5,5,0,0
257,1870,175,3,"Kamaru Usman",0,53,65,3,5,0,4:21,0,2,15,24,1,2,7,8,0,4,0,0,23,30
258,1870,175,3,"Leon Edwards",0,3,8,0,0,0,0:00,0,0,1,6,1,1,0,0,2,7,0,0,0,0
259,1567,145,1,"Claudio Silva",0,35,54,1,4,0,1:50,0,1,6,20,3,3,0,2,6,16,2,2,1,7
260,1567,145,1,"Leon Edwards",0,19,31,0,0,0,1:11,1,1,12,23,3,4,0,0,7,19,4,4,4,4
261,1567,145,2,"Claudio Silva",0,23,52,1,4,0,1:21,0,3,7,28,1,3,7,9,10,27,1,3,4,10
262,1567,145,2,"Leon Edwards",0,14,26,0,0,0,0:02,0,0,9,21,5,5,0,0,13,24,1,2,0,0
263,1567,145,3,"Claudio Silva",0,40,56,1,1,1,3:57,0,4,5,11,5,5,0,0,0,3,0,0,10,13
264,1567,145,3,"Leon Edwards",0,9,13,0,0,0,0:24,1,0,4,8,0,0,0,0,2,6,1,1,1,1
265,689,63,1,"Kamaru Usman",0,34,91,0,0,0,0:00,0,0,20,72,11,16,3,3,30,87,4,4,0,0
266,689,63,1,"Colby Covington",0,39,111,0,0,0,0:00,0,0,27,95,7,11,5,5,39,111,0,0,0,0
267,689,63,2,"Kamaru Usman",0,40,79,0,0,0,0:00,0,0,27,59,11,17,2,3,40,79,0,0,0,0
268,689,63,2,"Colby Covington",0,41,97,0,0,0,0:00,0,0,32,88,8,8,1,1,41,97,0,0,0,0
269,689,63,3,"Kamaru Usman",0,29,50,0,0,0,0:00,0,0,19,37,10,13,0,0,28,49,1,1,0,0
270,689,63,3,"Colby Covington",0,8,51,0,0,0,0:00,0,0,5,46,3,5,0,0,8,51,0,0,0,0
271,689,63,4,"Kamaru Usman",0,35,68,0,0,0,0:00,0,0,20,50,14,17,1,1,35,68,0,0,0,0
272,689,63,4,"Colby Covington",0,36,76,0,0,0,0:00,0,0,25,59,7,12,4,5,36,76,0,0,0,0
273,689,63,5,"Kamaru Usman",2,37,72,0,0,0,0:11,0,0,30,61,7,11,0,0,23,57,0,0,14,15
274,689,63,5,"Colby Covington",0,19,60,0,0,0,0:00,0,0,14,53,3,3,2,4,19,60,0,0,0,0
275,2598,243,1,"Colby Covington",0,24,41,4,7,0,3:57,0,0,10,26,2,2,1,1,8,21,5,8,0,0
276,2598,243,1,"Robbie Lawler",0,5,19,0,0,0,0:00,0,0,2,12,1,5,1,1,3,16,1,2,0,0
277,2598,243,2,"Colby Covington",0,36,108,3,3,0,2:19,0,0,26,96,2,3,5,6,28,98,5,7,0,0
278,2598,243,2,"Robbie Lawler",0,6,7,0,0,0,0:00,0,0,4,5,1,1,1,1,6,6,0,1,0,0
279,2598,243,3,"Colby Covington",0,43,122,2,5,0,0:51,0,0,24,96,5,8,12,13,36,108,5,9,0,0
280,2598,243,3,"Robbie Lawler",0,25,50,0,0,0,0:00,0,0,17,42,2,2,4,4,19,44,4,4,0,0
281,2598,243,4,"Colby Covington",0,56,135,1,2,0,1:27,0,0,38,115,4,6,9,9,44,121,7,9,0,0
282,2598,243,4,"Robbie Lawler",0,23,43,0,0,0,0:00,0,0,19,39,2,2,1,1,15,35,7,7,0,0
283,2598,243,5,"Colby Covington",0,42,135,0,1,0,0:09,0,0,30,121,7,9,4,4,38,129,3,5,0,0
284,2598,243,5,"Robbie Lawler",0,23,52,0,0,0,0:00,0,0,19,46,4,6,0,0,23,51,0,1,0,0
285,1115,101,1,"Nick Diaz",0,24,62,0,1,0,0:48,0,0,11,45,3,4,3,5,13,48,4,6,0,0
286,1115,101,1,"Robbie Lawler",0,14,53,0,0,0,0:00,0,0,10,48,2,3,0,0,10,46,2,5,0,0
287,1115,101,2,"Nick Diaz",1,5,21,0,0,0,0:01,0,0,3,18,0,0,2,3,5,21,0,0,0,0
288,1115,101,2,"Robbie Lawler",0,4,13,0,0,0,0:00,0,0,3,12,1,1,0,0,4,12,0,1,0,0
289,2190,207,1,"Robbie Lawler",0,4,7,0,0,0,0:00,0,0,0,1,3,5,0,0,2,5,1,1,0,0
290,2190,207,1,"Tyron Woodley",1,8,11,0,0,0,0:19,0,0,7,9,1,2,0,0,3,6,0,0,5,5
291,398,38,1,"Tim Kennedy",0,7,20,3,8,0,1:23,0,2,2,12,0,2,3,3,4,14,0,0,1,3
292,398,38,1,"Robbie Lawler",0,3,15,0,0,0,0:08,0,0,1,12,1,2,0,0,2,13,0,0,0,1
293,398,38,2,"Tim Kennedy",0,29,55,1,5,0,3:02,0,1,9,28,0,1,2,3,4,9,0,0,7,23
294,398,38,2,"Robbie Lawler",0,8,13,0,0,0,0:14,0,0,2,3,0,0,0,0,1,1,0,1,1,1
295,398,38,3,"Tim Kennedy",0,25,36,1,3,0,0:37,0,1,7,15,5,6,4,6,11,17,1,2,4,8
296,398,38,3,"Robbie Lawler",0,7,11,0,0,0,0:03,0,0,5,9,2,2,0,0,7,11,0,0,0,0
297,1188,110,1,"Pete Spratt ",0,20,25,1,1,0,1:03,0,1,4,9,4,4,6,6,5,8,9,10,0,1
298,1188,110,1,"Robbie Lawler",0,16,23,2,2,0,2:17,0,3,2,7,5,7,0,0,1,2,4,8,2,4
299,1188,110,2,"Pete Spratt ",0,5,8,0,0,0,0:36,0,0,2,4,2,2,1,2,2,4,3,4,0,0
300,1188,110,2,"Robbie Lawler",0,8,11,0,0,0,0:00,0,0,1,4,6,6,1,1,0,3,8,8,0,0
301,1504,140,1,"Neil Magny",0,5,9,0,0,0,0:00,0,0,0,3,1,1,0,1,1,5,0,0,0,0
302,1504,140,1,"Rafael Dos Anjos",0,17,21,0,0,1,3:20,0,3,11,14,1,1,1,1,1,1,0,0,12,15
303,2359,221,1,"Demian Maia",0,45,54,1,1,0,4:45,0,6,13,16,0,0,0,0,0,0,0,0,13,16
304,2359,221,1,"Neil Magny",0,7,10,0,0,0,0:02,0,0,0,2,0,0,0,0,0,2,0,0,0,0
305,2359,221,2,"Demian Maia",0,11,14,1,1,1,2:42,0,4,0,1,0,0,0,0,0,0,0,0,0,1
306,2359,221,2,"Neil Magny",0,4,6,0,0,0,0:00,0,0,0,2,0,0,0,0,0,2,0,0,0,0
307,2460,231,1,"Neil Magny",0,12,60,0,0,0,0:00,0,0,8,51,2,4,2,5,12,59,0,1,0,0
308,2460,231,1,"Santiago Ponzinibbio",0,23,46,0,0,0,0:00,0,0,13,34,5,6,5,6,23,46,0,0,0,0
309,2460,231,2,"Neil Magny",0,21,71,0,1,0,0:00,0,0,16,63,3,5,2,3,19,69,0,0,2,2
310,2460,231,2,"Santiago Ponzinibbio",0,24,42,0,0,0,0:28,0,0,12,29,2,3,8,8,18,36,1,1,3,3
311,2460,231,3,"Neil Magny",0,27,89,0,0,0,0:00,0,0,18,78,2,2,7,9,27,88,0,1,0,0
312,2460,231,3,"Santiago Ponzinibbio",0,23,62,0,0,0,0:00,0,0,20,57,0,1,3,4,22,61,1,1,0,0
313,2460,231,4,"Neil Magny",0,12,31,0,1,0,0:00,0,0,9,27,2,3,1,1,12,29,0,0,0,2
314,2460,231,4,"Santiago Ponzinibbio",2,11,29,0,0,0,0:13,0,0,6,24,0,0,5,5,11,29,0,0,0,0
315,597,55,1,"Tarec Saffiedine",0,19,30,1,1,0,1:58,0,1,9,19,4,4,2,2,9,17,6,8,0,0
316,597,55,1,"Rafael Dos Anjos",0,26,53,1,1,1,1:03,0,0,8,30,14,18,0,0,14,39,6,7,2,2
317,597,55,2,"Tarec Saffiedine",0,26,48,0,0,0,1:19,0,0,10,31,6,7,5,5,14,34,7,9,0,0
318,597,55,2,"Rafael Dos Anjos",0,31,58,0,4,0,1:49,0,0,12,33,12,17,4,5,15,36,10,14,3,5
319,597,55,3,"Tarec Saffiedine",0,26,73,0,0,0,0:24,0,0,15,62,4,4,5,5,21,68,3,3,0,0
320,597,55,3,"Rafael Dos Anjos",0,34,58,0,0,0,0:37,0,0,15,36,11,14,5,5,27,50,4,5,0,0
321,2163,205,1,"Tyron Woodley",0,38,41,1,3,0,--,0,0,3,4,12,14,9,9,6,9,18,18,0,0
322,2163,205,1,"Tarec Saffiedine",0,40,44,0,0,0,--,0,0,1,5,13,13,0,0,2,6,12,12,0,0
323,2163,205,2,"Tyron Woodley",0,28,38,1,1,0,--,0,0,2,3,5,5,0,2,2,5,4,4,1,1
324,2163,205,2,"Tarec Saffiedine",0,23,27,0,1,0,--,0,0,2,3,4,4,5,5,3,4,8,8,0,0
325,2163,205,3,"Tyron Woodley",0,29,39,1,3,0,--,0,0,6,13,6,8,2,2,8,13,6,10,0,0
326,2163,205,3,"Tarec Saffiedine",0,27,39,0,0,0,--,0,1,5,13,6,9,2,2,6,13,5,9,2,2
327,2657,248,1,"Rory MacDonald",0,16,48,1,2,0,0:13,0,0,11,39,0,3,4,4,14,44,0,1,1,1
328,2657,248,1,"Tarec Saffiedine",0,10,41,0,0,0,0:00,0,0,2,33,1,1,7,7,10,41,0,0,0,0
329,2657,248,2,"Rory MacDonald",0,21,47,0,0,0,0:00,0,0,14,38,4,6,3,3,21,47,0,0,0,0
330,2657,248,2,"Tarec Saffiedine",0,23,70,0,0,0,0:00,0,0,13,54,1,4,9,12,23,70,0,0,0,0
331,2657,248,3,"Rory MacDonald",1,11,18,0,1,0,0:07,0,0,10,17,1,1,0,0,5,10,0,1,6,7
332,2657,248,3,"Tarec Saffiedine",0,9,25,0,0,0,0:00,0,0,3,17,0,0,6,8,9,25,0,0,0,0
333,945,87,1,"Tarec Saffiedine",0,13,22,0,0,0,0:07,0,0,3,12,2,2,1,1,6,12,0,3,0,0
334,945,87,1,"Rick Story",0,27,43,0,3,0,1:57,0,0,4,18,10,11,2,3,5,19,11,13,0,0
335,945,87,2,"Tarec Saffiedine",0,18,29,0,1,0,0:30,0,0,3,12,6,8,2,2,7,14,4,8,0,0
336,945,87,2,"Rick Story",0,31,42,0,1,0,2:43,0,0,4,14,5,6,4,4,6,12,7,12,0,0
337,945,87,3,"Tarec Saffiedine",0,16,35,0,0,0,0:00,0,0,10,28,1,2,4,4,10,26,5,8,0,0
338,945,87,3,"Rick Story",0,39,65,0,2,0,2:15,0,0,11,29,11,16,7,10,15,34,14,21,0,0
339,2837,264,1,"Eddie Alvarez",0,18,47,0,2,0,0:00,0,0,5,29,9,12,4,6,17,44,1,3,0,0
340,2837,264,1,"Dustin Poirier",0,20,63,0,0,0,0:00,0,0,13,53,1,2,6,8,19,62,1,1,0,0
341,2837,264,2,"Eddie Alvarez",0,17,41,0,1,1,2:28,0,1,5,24,1,3,2,2,4,23,0,0,4,6
342,2837,264,2,"Dustin Poirier",1,56,75,0,0,2,0:05,0,0,31,48,3,4,0,0,28,46,6,6,0,0
343,1860,175,1,"Rafael Dos Anjos",0,26,44,0,0,0,0:09,0,0,21,39,4,4,1,1,19,31,1,2,6,11
344,1860,175,1,"Donald Cerrone",0,4,7,0,1,0,0:00,0,0,2,5,1,1,1,1,4,7,0,0,0,0
345,1365,127,1,"Donald Cerrone",0,29,58,0,1,0,0:00,0,0,10,38,6,6,13,14,29,58,0,0,0,0
346,1365,127,1,"Jorge Masvidal",1,40,72,0,0,0,0:02,0,0,29,55,8,13,3,4,37,66,0,1,3,5
347,1365,127,2,"Donald Cerrone",0,1,7,0,0,0,0:00,0,0,0,5,1,1,0,1,1,7,0,0,0,0
348,1365,127,2,"Jorge Masvidal",1,18,30,0,0,0,0:04,0,0,7,16,9,12,2,2,6,16,9,10,3,4
349,2293,216,1,"Donald Cerrone",0,15,29,0,1,0,0:00,0,0,2,13,7,9,3,4,10,24,2,2,0,0
350,2293,216,1,"Leon Edwards",0,19,36,0,2,0,0:45,0,0,9,22,4,7,3,3,7,22,9,10,0,0
351,2293,216,2,"Donald Cerrone",0,12,27,0,2,0,0:44,0,0,3,13,8,10,1,3,9,21,3,5,0,0
352,2293,216,2,"Leon Edwards",0,24,40,0,1,0,0:03,0,0,6,20,8,10,2,2,10,26,6,6,0,0
353,2293,216,3,"Donald Cerrone",0,15,37,0,3,0,0:11,0,0,8,24,6,10,1,3,12,33,3,4,0,0
354,2293,216,3,"Leon Edwards",0,19,38,0,0,0,0:00,0,0,11,29,5,5,3,4,15,32,4,6,0,0
355,2293,216,4,"Donald Cerrone",0,10,20,0,2,0,0:57,0,0,1,7,5,5,4,8,9,18,1,2,0,0
356,2293,216,4,"Leon Edwards",0,20,37,0,1,0,0:00,0,0,8,19,1,3,6,9,13,29,2,2,0,0
357,2293,216,5,"Donald Cerrone",0,12,23,1,1,0,0:51,0,1,3,10,4,6,4,6,8,19,2,2,1,1
358,2293,216,5,"Leon Edwards",0,19,34,0,0,0,0:00,0,0,3,15,1,2,14,16,17,31,1,2,0,0
359,731,66,1,"Robbie Lawler",0,42,62,0,1,0,0:21,0,0,24,42,12,14,1,1,6,17,31,40,0,0
360,731,66,1,"Donald Cerrone",0,28,38,1,3,0,1:33,0,2,3,12,11,12,1,1,6,15,8,9,1,1
361,731,66,2,"Robbie Lawler",0,9,23,0,0,0,0:00,0,0,4,15,4,6,1,2,9,23,0,0,0,0
362,731,66,2,"Donald Cerrone",0,31,73,0,2,0,0:00,0,0,18,54,7,10,4,5,26,60,3,9,0,0
363,731,66,3,"Robbie Lawler",0,34,79,0,0,0,0:00,0,0,19,59,12,17,0,0,20,61,11,15,0,0
364,731,66,3,"Donald Cerrone",0,40,74,0,5,0,0:01,0,0,29,61,8,10,1,1,24,50,14,22,0,0
365,1885,177,1,"Donald Cerrone",0,14,24,1,2,0,0:29,0,0,2,8,5,8,7,8,13,23,1,1,0,0
366,1885,177,1,"Darren Till",1,24,55,0,0,0,0:04,0,0,23,54,0,0,1,1,18,40,4,11,2,4
367,800,72,1,"Donald Cerrone",0,17,52,0,0,0,0:00,0,0,12,45,4,6,1,1,17,52,0,0,0,0
368,800,72,1,"Justin Gaethje",1,40,61,0,0,0,0:04,0,0,27,44,0,2,13,15,36,55,2,3,2,3
369,385,37,1,"Conor McGregor",1,20,27,0,0,0,0:13,0,0,19,25,0,1,0,0,3,7,3,3,13,16
370,385,37,1,"Donald Cerrone",0,0,1,0,0,0,0:00,0,0,0,0,0,1,0,0,0,1,0,0,0,0
371,2826,263,1,"Rafael Dos Anjos",0,36,62,0,0,0,1:42,0,2,13,32,2,5,10,12,16,34,0,1,9,14
372,2826,263,1,"Nate Diaz",0,14,66,0,0,0,0:00,0,0,8,55,1,5,0,1,8,60,1,1,0,0
373,2826,263,2,"Rafael Dos Anjos",0,34,47,1,1,0,1:44,0,2,13,23,3,4,14,15,19,30,1,1,10,11
374,2826,263,2,"Nate Diaz",0,10,45,0,0,0,0:00,0,0,4,39,0,0,0,0,4,39,0,0,0,0
375,2826,263,3,"Rafael Dos Anjos",0,59,66,1,1,0,4:22,0,1,20,26,0,0,2,2,2,2,0,0,20,26
376,2826,263,3,"Nate Diaz",0,27,34,0,0,0,0:00,0,0,0,4,0,0,0,0,0,4,0,0,0,0
377,1143,105,1,"Hermes Franca ",0,15,24,0,2,0,--,0,0,6,15,1,1,3,3,8,16,2,3,0,0
378,1143,105,1,"Nate Diaz",0,71,107,2,2,0,--,0,0,33,63,7,10,11,11,22,40,21,34,8,10
379,1143,105,2,"Hermes Franca ",0,23,42,0,0,2,--,0,0,10,26,1,3,1,1,1,3,1,2,10,25
380,1143,105,2,"Nate Diaz",0,12,16,0,2,0,--,0,0,3,6,0,1,0,0,0,1,0,1,3,5
381,2271,214,1,"Donald Cerrone",0,19,43,0,0,0,0:00,0,0,6,28,8,9,5,6,17,40,2,3,0,0
382,2271,214,1,"Benson Henderson",0,27,47,0,1,0,0:00,0,0,4,22,4,5,19,20,27,46,0,1,0,0
383,2271,214,2,"Donald Cerrone",0,17,39,1,2,0,0:29,0,1,6,23,6,9,4,6,16,38,0,0,0,0
384,2271,214,2,"Benson Henderson",0,37,65,0,0,0,0:00,0,0,2,26,9,12,23,24,32,59,2,3,0,0
385,2271,214,3,"Donald Cerrone",0,22,44,0,5,0,0:03,0,0,7,25,6,10,9,9,20,41,2,3,0,0
386,2271,214,3,"Benson Henderson",0,29,50,0,0,0,0:00,0,0,7,23,7,12,11,11,25,46,0,0,0,0
387,1239,116,1,"Jay Hieron",1,6,9,0,0,0,--,0,0,6,8,0,0,0,1,3,5,3,4,0,0
388,1239,116,1,"Jason High",0,0,8,0,0,0,--,0,0,0,6,0,0,0,2,0,8,0,0,0,0
389,2476,232,1,"Beneil Dariush",1,44,62,0,0,0,2:42,0,2,30,48,4,4,2,2,11,20,2,3,23,31
390,2476,232,1,"Evan Dunham",0,6,24,0,2,0,0:02,0,0,5,23,0,0,0,0,5,23,0,0,0,0
391,2476,232,2,"Beneil Dariush",0,21,37,0,0,0,0:14,0,0,12,28,2,2,5,5,14,29,5,6,0,0
392,2476,232,2,"Evan Dunham",0,26,39,1,3,0,2:20,0,0,8,19,1,1,0,0,8,19,1,1,0,0
393,2476,232,3,"Beneil Dariush",0,27,69,0,0,0,0:00,0,0,18,58,2,3,6,7,23,62,3,6,0,0
394,2476,232,3,"Evan Dunham",0,34,86,0,2,0,0:52,0,0,19,67,3,5,0,0,19,68,3,4,0,0
395,1852,174,1,"Francisco Trinaldo",0,15,30,0,1,0,0:16,1,1,11,25,3,4,1,1,10,25,3,3,2,2
396,1852,174,1,"Evan Dunham",0,14,41,1,2,0,0:28,0,0,12,38,1,2,1,1,8,33,5,6,1,2
397,1852,174,2,"Francisco Trinaldo",1,13,39,0,0,0,0:42,0,0,9,32,4,7,0,0,12,35,1,4,0,0
398,1852,174,2,"Evan Dunham",0,14,47,0,0,0,0:04,0,0,9,39,2,5,0,0,10,42,1,2,0,0
399,2663,248,1,"Daron Cruickshank",0,18,38,2,3,0,1:18,0,0,4,19,2,5,5,6,9,26,1,1,1,3
400,2663,248,1,"Anthony Njokuani",0,12,28,0,1,0,0:00,0,0,2,14,3,5,4,6,8,24,1,1,0,0
401,2663,248,2,"Daron Cruickshank",0,16,37,3,5,0,0:48,0,1,13,30,1,4,1,2,11,32,1,1,3,3
402,2663,248,2,"Anthony Njokuani",0,16,33,0,0,0,0:00,0,0,4,20,3,4,8,8,15,31,0,1,0,0
403,2663,248,3,"Daron Cruickshank",0,20,41,1,4,0,0:50,0,0,11,30,3,5,2,2,9,28,0,2,7,7
404,2663,248,3,"Anthony Njokuani",0,16,34,0,0,0,0:00,0,0,4,15,4,9,8,10,15,33,1,1,0,0
405,2575,240,1,"Anthony Njokuani",0,12,36,0,0,0,0:00,0,0,6,24,4,9,0,1,7,30,3,4,0,0
406,2575,240,1,"Vinc Pichel",0,32,44,1,1,0,2:16,0,1,3,13,6,7,7,8,7,19,9,9,0,0
407,2575,240,2,"Anthony Njokuani",0,7,16,0,0,0,0:03,0,0,3,12,3,3,0,0,6,15,0,0,0,0
408,2575,240,2,"Vinc Pichel",0,36,65,4,5,0,3:24,0,5,17,41,7,7,6,8,3,19,8,12,19,25
409,2575,240,3,"Anthony Njokuani",0,11,32,0,0,0,0:03,0,0,7,27,1,1,0,0,7,26,0,1,1,1
410,2575,240,3,"Vinc Pichel",0,30,50,3,5,0,2:52,0,2,2,14,0,4,9,11,3,19,8,10,0,0
411,2423,227,1,"Kamal Shalorus ",0,9,34,0,0,0,0:00,0,0,6,28,2,5,1,1,7,30,2,4,0,0
412,2423,227,1,"Khabib Nurmagomedov",1,31,63,0,4,0,1:51,0,2,22,51,2,3,0,0,8,31,3,3,13,20
413,2423,227,2,"Kamal Shalorus ",0,6,8,0,0,0,0:00,0,0,1,3,0,0,1,1,2,4,0,0,0,0
414,2423,227,2,"Khabib Nurmagomedov",0,16,25,2,3,0,3:08,0,2,7,13,1,1,0,1,6,12,0,1,2,2
415,2423,227,3,"Kamal Shalorus ",0,3,9,0,2,0,0:05,0,0,2,6,0,0,0,0,2,6,0,0,0,0
416,2423,227,3,"Khabib Nurmagomedov",0,12,18,1,2,1,0:59,0,3,3,8,0,0,0,0,1,4,0,0,2,4
417,2523,236,1,"Tony Ferguson",0,17,45,1,1,2,0:45,0,1,5,27,3,7,3,4,8,30,0,0,3,8
418,2523,236,1,"Gleison Tibau",0,2,20,0,1,0,0:00,0,0,2,18,0,1,0,1,2,20,0,0,0,0
419,871,80,1,"Nick Diaz",0,68,86,0,1,1,1:57,1,1,11,24,0,0,0,0,0,0,0,0,11,24
420,871,80,1,"Gleison Tibau",0,7,16,0,0,1,2:57,0,0,0,9,0,0,0,0,0,1,0,0,0,8
421,871,80,2,"Nick Diaz",0,49,72,0,0,0,1:20,0,0,13,27,0,0,0,0,1,2,0,0,12,25
422,871,80,2,"Gleison Tibau",0,0,0,0,3,0,0:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,708,64,1,"Gleison Tibau",0,6,8,2,3,1,1:27,0,3,3,5,0,0,0,0,0,2,0,0,3,3
424,708,64,1,"Abel Trujillo",0,5,5,0,0,0,0:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,578,53,1,"Desmond Green",0,28,67,0,0,0,0:00,0,0,23,58,4,7,1,2,27,66,1,1,0,0
426,578,53,1,"Gleison Tibau",0,11,53,0,2,0,0:00,0,0,7,44,3,8,0,0,10,51,0,1,0,0
427,578,53,2,"Desmond Green",0,18,52,0,0,0,0:00,0,0,12,42,5,9,1,1,18,51,0,1,0,0
428,578,53,2,"Gleison Tibau",0,4,65,0,0,0,0:00,0,0,3,59,1,6,0,0,4,64,0,1,0,0
429,578,53,3,"Desmond Green",0,31,72,0,0,0,0:00,0,0,26,60,4,11,1,1,30,70,1,2,0,0
430,578,53,3,"Gleison Tibau",0,14,61,0,1,0,0:00,0,0,10,56,2,3,2,2,14,61,0,0,0,0
431,2599,243,1,"Jim Miller",0,2,8,0,0,1,0:00,0,0,1,7,0,0,1,1,2,8,0,0,0,0
432,2599,243,1,"Clay Guida",0,2,5,0,0,0,0:11,0,0,1,4,0,0,1,1,2,5,0,0,0,0
433,1701,159,1,"Tyson Griffin ",0,24,40,0,0,1,1:01,0,0,10,26,5,5,1,1,9,21,6,10,1,1
434,1701,159,1,"Clay Guida",0,13,24,1,6,0,2:15,0,1,6,17,2,2,0,0,3,14,5,5,0,0
435,1701,159,2,"Tyson Griffin ",0,20,29,2,2,0,0:43,0,0,5,14,11,11,1,1,6,14,0,0,11,12
436,1701,159,2,"Clay Guida",0,21,26,2,5,2,2:22,0,1,5,10,0,0,0,0,2,7,0,0,3,3
437,1701,159,3,"Tyson Griffin ",0,43,56,0,0,1,0:05,0,0,16,28,0,0,1,1,12,23,0,0,5,6
