fight_id,ending_round,ending_time,unique_round_id,round_number,fighter_name,fighter_knockdowns,fighter_total_strikes_landed,fighter_total_strikes_attempted,fighter_takedowns,fighter_takedowns_attempted,fighter_submission_attempts,fighter_reversals,fighter_control_time,fighter_significant_strikes_head_landed,fighter_significant_strikes_head_attempted,fighter_significant_strikes_body_landed,fighter_significant_strikes_body_attempted,fighter_significant_strikes_leg_landed,fighter_significant_strikes_leg_attempted,fighter_significant_strikes_standing_landed,fighter_significant_strikes_standing_attempted,fighter_significant_strikes_clinch_landed,fighter_significant_strikes_clinch_attempted,fighter_significant_strikes_ground_landed,fighter_significant_strikes_ground_attempted,opponent_knockdowns,opponent_total_strikes_landed,opponent_total_strikes_attempted,opponent_takedowns,opponent_takedowns_attempted,opponent_submission_attempts,opponent_control_time,opponent_reversals,opponent_significant_strikes_head_landed,opponent_significant_strikes_head_attempted,opponent_significant_strikes_body_landed,opponent_significant_strikes_body_attempted,opponent_significant_strikes_leg_landed,opponent_significant_strikes_leg_attempted,opponent_significant_strikes_standing_landed,opponent_significant_strikes_standing_attempted,opponent_significant_strikes_clinch_landed,opponent_significant_strikes_clinch_attempted,opponent_significant_strikes_ground_landed,opponent_significant_strikes_ground_attempted
2833,3,3:24,4036,1,"Bryan Barberena",0,10,27,0,0,0,0,0:26,5,21,1,1,0,0,2,14,4,8,0,0,0,20,30,2,3,0,1:19,0,6,16,3,3,3,3,6,11,4,8,2,3
2833,3,3:24,4038,2,"Bryan Barberena",0,27,61,0,0,0,0,0:06,18,49,2,2,6,9,24,51,2,9,0,0,0,11,32,0,1,0,0:14,0,4,24,5,6,0,0,6,23,3,7,0,0
2833,3,3:24,4040,3,"Bryan Barberena",1,69,84,0,0,0,0,1:52,27,36,4,4,0,0,6,7,4,5,21,28,0,4,9,1,1,0,0:45,0,3,8,0,0,0,0,0,2,3,6,0,0
2834,3,5:00,5959,1,"David Michaud",0,38,69,1,1,0,0,0:52,19,43,7,11,3,6,23,49,6,11,0,0,0,34,80,0,1,0,0:00,0,10,51,12,14,6,8,22,63,6,10,0,0
2834,3,5:00,5961,2,"David Michaud",0,39,52,1,1,0,0,4:25,14,19,5,5,0,0,3,5,3,3,13,16,0,37,52,0,0,0,0:00,0,12,21,1,1,2,2,6,10,0,0,9,14
2834,3,5:00,5963,3,"David Michaud",0,46,83,2,2,0,0,2:15,23,49,5,6,1,1,22,45,1,1,6,10,0,41,75,0,0,0,0:00,0,19,47,9,12,4,5,28,58,1,3,3,3
2835,3,5:00,5999,1,"Henry Cejudo",1,27,47,0,0,0,0,0:20,13,30,7,10,4,4,19,34,2,2,3,8,0,6,31,0,1,0,0:00,0,5,26,1,5,0,0,5,30,1,1,0,0
2835,3,5:00,6001,2,"Henry Cejudo",0,22,48,0,0,0,0,0:00,15,40,7,8,0,0,18,37,4,11,0,0,0,6,58,0,0,0,0:00,0,5,54,1,4,0,0,6,58,0,0,0,0
2835,3,5:00,6003,3,"Henry Cejudo",0,27,54,0,2,0,0,0:00,15,39,10,13,1,1,13,35,13,18,0,0,0,13,72,0,0,0,0:00,0,6,63,6,8,1,1,13,72,0,0,0,0
2836,1,1:04,7430,1,"Ian Entwistle",0,0,2,0,0,3,0,0:00,0,1,0,0,0,1,0,2,0,0,0,0,0,5,12,1,1,0,0:26,0,4,8,0,1,0,0,0,2,0,0,4,7
2837,2,4:05,340,1,"Dustin Poirier",0,20,63,0,0,0,0,0:00,13,53,1,2,6,8,19,62,1,1,0,0,0,18,47,0,2,0,0:00,0,5,29,9,12,4,6,17,44,1,3,0,0
2837,2,4:05,342,2,"Dustin Poirier",1,56,75,0,0,2,0,0:05,31,48,3,4,0,0,28,46,6,6,0,0,0,17,41,0,1,1,2:28,0,5,24,1,3,2,2,4,23,0,0,4,6
2838,1,4:19,473,1,"Jose Aldo",1,29,63,0,0,0,0,0:24,21,55,3,3,5,5,16,41,1,1,12,21,0,20,60,0,0,0,0:00,0,16,55,2,3,2,2,16,52,4,8,0,0
2839,3,5:00,12213,1,"Joanna Jedrzejczyk",0,23,38,0,0,0,0,2:02,4,16,8,11,0,0,1,13,11,14,0,0,0,13,16,0,5,0,2:08,0,0,2,0,0,1,1,1,3,0,0,0,0
2839,3,5:00,12215,2,"Joanna Jedrzejczyk",0,25,68,0,0,0,0,0:03,6,46,8,11,9,9,21,60,2,6,0,0,0,24,46,0,2,0,1:18,0,8,23,2,2,10,17,17,38,3,4,0,0
2839,3,5:00,12217,3,"Joanna Jedrzejczyk",0,33,79,0,0,0,0,0:10,11,51,11,16,5,6,18,61,9,12,0,0,0,17,38,0,3,0,1:17,0,3,19,0,0,9,14,11,32,1,1,0,0
2840,3,5:00,2497,1,"Alexander Hernandez",0,26,48,1,4,0,0,2:13,6,22,9,13,0,2,5,23,10,14,0,0,0,28,37,0,0,0,0:16,0,6,14,7,7,2,3,8,17,7,7,0,0
2840,3,5:00,2499,2,"Alexander Hernandez",0,22,29,1,4,0,0,2:08,3,6,4,6,0,0,2,5,5,7,0,0,0,7,9,1,2,1,2:10,0,0,1,2,3,0,0,0,2,2,2,0,0
2840,3,5:00,2501,3,"Alexander Hernandez",0,38,60,2,2,0,1,2:50,15,27,2,5,0,0,3,9,2,4,12,19,0,2,4,1,4,0,1:29,0,2,3,0,1,0,0,1,2,0,1,1,1
2841,3,5:00,4019,1,"Jordan Mein",0,13,25,2,2,0,0,3:20,3,13,1,1,1,1,3,13,0,0,2,2,0,36,61,0,0,0,0:10,0,8,29,1,2,1,1,8,30,0,0,2,2
2841,3,5:00,4021,2,"Jordan Mein",0,12,18,1,1,0,0,4:19,5,11,1,1,1,1,1,4,0,0,6,9,0,15,26,0,0,0,0:00,0,2,13,0,0,1,1,1,8,0,0,2,6
2841,3,5:00,4023,3,"Jordan Mein",0,2,10,0,1,0,1,1:24,1,8,1,1,0,1,2,9,0,0,0,1,0,7,21,0,0,1,1:36,0,5,17,2,3,0,1,7,19,0,0,0,2
2842,3,5:00,9365,1,"Hakeem Dawodu",0,17,25,0,0,0,0,0:00,1,5,0,2,16,18,17,25,0,0,0,0,0,0,7,0,2,0,0:00,0,0,7,0,0,0,0,0,7,0,0,0,0
2842,3,5:00,9367,2,"Hakeem Dawodu",0,31,79,0,1,0,0,0:00,16,58,4,9,11,12,31,79,0,0,0,0,0,19,46,0,0,0,0:00,0,19,46,0,0,0,0,19,46,0,0,0,0
2842,3,5:00,9369,3,"Hakeem Dawodu",0,32,72,0,0,0,0,0:46,11,45,4,7,12,14,22,55,5,11,0,0,0,4,15,0,2,0,0:00,0,3,14,1,1,0,0,3,14,1,1,0,0
2843,1,4:43,4476,1,"Islam Makhachev",0,14,26,1,1,1,0,1:28,6,17,1,1,0,0,1,9,0,0,6,9,0,7,17,0,0,0,0:00,0,0,6,3,5,4,6,7,17,0,0,0,0
2844,1,4:25,10136,1,"Ion Cutelaba",0,40,46,0,0,0,0,0:28,27,31,13,15,0,0,2,4,38,42,0,0,0,16,22,3,8,0,3:21,0,8,14,3,3,1,1,0,2,9,10,3,6
2845,3,5:00,569,1,"John Makdessi",0,30,64,0,0,0,0,0:00,17,44,1,4,12,16,30,64,0,0,0,0,0,27,65,0,0,0,0:00,0,14,48,1,4,12,13,27,65,0,0,0,0
2845,3,5:00,571,2,"John Makdessi",0,41,83,0,0,0,0,0:00,27,65,10,14,4,4,39,79,2,4,0,0,0,30,89,0,0,0,0:00,0,21,74,6,6,3,9,30,89,0,0,0,0
2845,3,5:00,573,3,"John Makdessi",0,63,118,0,0,0,0,0:00,55,102,2,7,3,5,51,101,9,13,0,0,0,24,72,0,2,0,0:18,0,16,60,2,5,4,5,22,69,0,1,0,0
2846,3,5:00,13040,1,"Katlyn Chookagian",0,17,65,0,0,0,0,0:00,14,62,2,2,1,1,17,65,0,0,0,0,0,24,73,0,0,0,0:00,0,7,53,4,7,13,13,20,69,4,4,0,0
2846,3,5:00,13042,2,"Katlyn Chookagian",0,24,69,0,0,0,0,0:00,17,61,5,6,2,2,24,69,0,0,0,0,0,27,67,0,0,0,0:00,0,7,42,5,7,15,18,27,67,0,0,0,0
2846,3,5:00,13044,3,"Katlyn Chookagian",0,21,68,0,0,0,0,0:00,19,65,2,3,0,0,20,67,1,1,0,0,0,26,68,1,2,0,0:19,0,10,46,1,3,8,12,19,60,0,1,0,0
2847,1,3:49,10845,1,"Dustin Ortiz",1,8,43,0,0,0,0,0:04,6,37,0,2,2,4,5,36,0,0,3,7,0,7,16,0,0,0,0:00,0,2,8,2,5,3,3,7,16,0,0,0,0
2848,3,5:00,12410,1,"Nina Ansaroff",0,11,18,0,0,0,0,0:00,1,7,0,0,5,5,5,11,1,1,0,0,0,14,29,1,2,0,3:37,0,5,19,2,2,1,2,2,12,0,0,6,11
2848,3,5:00,12412,2,"Nina Ansaroff",0,24,57,0,0,0,0,0:00,8,38,4,6,12,13,24,54,0,3,0,0,0,7,28,0,2,0,0:12,0,7,28,0,0,0,0,7,28,0,0,0,0
2848,3,5:00,12414,3,"Nina Ansaroff",0,21,52,0,0,0,0,0:33,11,39,2,4,6,6,15,42,0,0,4,7,0,9,22,0,7,0,1:08,0,8,21,0,0,0,0,8,21,0,0,0,0
2849,1,1:52,5155,1,"Devin Powell",1,12,26,0,1,0,0,0:11,3,14,5,7,4,5,10,24,0,0,2,2,0,7,23,0,0,0,0:10,0,3,19,4,4,0,0,6,22,0,0,1,1
2850,4,3:51,8408,1,"Mark Hunt",0,5,18,0,0,0,0,0:00,2,15,1,1,2,2,5,18,0,0,0,0,0,12,26,0,1,0,0:00,0,6,17,4,5,1,3,11,25,0,0,0,0
2850,4,3:51,8410,2,"Mark Hunt",0,14,33,0,0,0,0,0:00,10,26,0,3,4,4,14,33,0,0,0,0,0,17,41,0,1,0,0:00,0,12,33,4,5,1,3,17,40,0,1,0,0
2850,4,3:51,8412,3,"Mark Hunt",0,16,36,0,0,0,0,0:00,10,26,4,8,2,2,15,35,1,1,0,0,0,10,44,0,1,0,0:00,0,6,36,4,7,0,1,9,41,1,3,0,0
2850,4,3:51,8414,4,"Mark Hunt",0,24,38,0,0,0,0,0:00,15,24,7,12,2,2,18,32,6,6,0,0,0,13,29,0,0,0,0:00,0,10,26,2,2,1,1,13,28,0,1,0,0
2851,1,1:16,6853,1,"Derek Brunson",1,8,17,0,0,0,0,0:02,6,13,0,0,2,4,4,13,0,0,4,4,0,1,4,0,0,0,0:00,0,0,3,0,0,1,1,1,4,0,0,0,0
2852,2,3:02,559,1,"Dan Hooker",0,37,70,0,1,0,0,0:00,13,45,4,4,15,16,32,65,0,0,0,0,0,20,47,0,0,0,0:02,0,8,29,6,11,6,7,18,45,2,2,0,0
2852,2,3:02,561,2,"Dan Hooker",1,37,76,0,0,0,0,0:01,27,63,2,4,8,9,36,75,0,0,1,1,0,18,41,0,0,0,0:00,0,7,30,7,7,4,4,18,41,0,0,0,0
2853,1,0:22,10465,1,"Ion Cutelaba",1,15,18,0,0,0,0,0:09,15,18,0,0,0,0,4,6,0,0,11,12,0,1,2,0,0,0,0:00,0,1,2,0,0,0,0,1,2,0,0,0,0
2854,1,0:49,8910,1,"Ben Nguyen",0,8,12,1,1,1,0,0:31,3,7,0,0,0,0,2,6,1,1,0,0,0,1,4,0,2,0,0:00,0,0,2,0,0,1,2,1,4,0,0,0,0
2855,3,5:00,3085,1,"Alexander Volkanovski",1,35,58,3,4,0,0,2:23,23,42,2,4,8,10,10,29,5,6,18,21,0,19,44,0,0,0,0:00,0,12,37,1,1,3,3,13,35,1,4,2,2
2855,3,5:00,3087,2,"Alexander Volkanovski",0,32,49,1,2,0,0,1:39,18,30,3,4,7,11,18,35,5,5,5,5,0,15,52,0,1,0,0:02,0,12,46,1,3,1,1,14,50,0,0,0,0
2855,3,5:00,3089,3,"Alexander Volkanovski",0,26,38,0,1,0,0,1:16,14,25,4,5,8,8,18,29,8,9,0,0,0,17,59,0,4,0,0:21,0,15,56,0,1,1,1,15,57,1,1,0,0
2856,1,3:37,4102,1,"Vinc Pichel",1,19,38,0,0,0,0,0:02,13,29,4,4,2,5,14,31,2,2,3,5,0,21,56,0,0,0,0:00,0,16,51,1,1,4,4,18,53,3,3,0,0
2857,3,5:00,6401,1,"Luke Jumeau",0,14,32,0,0,0,0,0:00,3,18,2,3,2,3,6,22,1,2,0,0,0,23,43,1,1,0,1:23,0,13,28,5,8,1,2,9,27,1,1,9,10
2857,3,5:00,6403,2,"Luke Jumeau",0,22,32,0,0,0,0,1:25,6,14,4,5,2,3,6,14,6,8,0,0,0,17,24,0,4,0,1:48,0,6,10,6,9,1,1,6,12,7,8,0,0
2857,3,5:00,6405,3,"Luke Jumeau",0,23,39,0,0,0,0,0:13,18,34,3,3,0,0,19,33,2,4,0,0,0,23,36,0,6,0,2:29,0,6,18,4,4,2,3,8,18,4,7,0,0
2858,3,5:00,10833,1,"John Moraga",0,18,28,0,0,2,0,1:44,10,17,5,7,2,2,6,11,4,6,7,9,0,0,4,1,2,0,1:50,0,0,4,0,0,0,0,0,4,0,0,0,0
2858,3,5:00,10835,2,"John Moraga",0,17,34,1,1,0,0,1:50,12,26,1,3,1,1,9,22,0,2,5,6,0,10,16,0,0,0,0:00,0,0,4,2,2,7,9,9,15,0,0,0,0
2858,3,5:00,10837,3,"John Moraga",0,38,45,1,1,2,0,4:13,24,30,1,1,0,0,0,1,1,1,24,29,0,5,9,0,1,0,0:19,0,2,3,0,0,1,1,1,2,0,0,2,2
2859,3,5:00,2170,1,"Zak Ottow",0,39,64,1,1,0,0,0:07,12,31,4,9,6,6,21,45,1,1,0,0,0,16,26,0,3,0,1:14,0,4,10,1,1,9,13,11,21,3,3,0,0
2859,3,5:00,2172,2,"Zak Ottow",0,33,46,1,1,0,0,1:45,7,16,1,2,3,3,9,19,0,0,2,2,0,19,33,1,1,0,1:48,1,3,13,0,0,2,3,3,13,0,0,2,3
2859,3,5:00,2174,3,"Zak Ottow",0,26,35,0,1,0,1,0:30,1,6,2,2,1,1,2,6,1,2,1,1,0,49,57,1,1,0,3:58,0,4,5,1,1,1,1,3,4,0,0,3,3
2860,3,5:00,13313,1,"JJ Aldrich",0,33,62,0,0,0,0,0:00,26,52,1,3,6,7,27,55,6,7,0,0,0,33,69,0,0,0,0:02,0,20,47,6,12,6,8,28,62,2,3,2,2
2860,3,5:00,13315,2,"JJ Aldrich",0,32,99,0,0,0,0,0:00,22,84,3,6,7,9,32,99,0,0,0,0,0,28,88,0,0,0,0:00,0,11,62,5,10,12,16,28,88,0,0,0,0
2860,3,5:00,13317,3,"JJ Aldrich",0,33,84,0,0,0,0,0:00,23,73,3,4,7,7,32,82,1,2,0,0,0,32,95,0,0,0,0:00,0,16,74,4,8,12,13,32,94,0,1,0,0
2861,5,5:00,12131,1,"Joanna Jedrzejczyk",0,52,61,0,1,0,0,2:13,8,13,17,19,6,7,11,16,20,23,0,0,0,17,33,0,2,0,1:13,0,7,18,3,5,1,3,3,16,8,10,0,0
2861,5,5:00,12133,2,"Joanna Jedrzejczyk",0,43,73,0,0,0,0,0:43,4,25,9,14,21,25,26,55,8,9,0,0,0,19,42,0,2,0,1:01,0,7,22,3,7,5,9,12,35,3,3,0,0
2861,5,5:00,12135,3,"Joanna Jedrzejczyk",0,36,56,2,2,1,0,0:38,7,20,9,13,20,23,35,55,1,1,0,0,0,8,30,1,1,1,0:58,0,2,13,2,8,3,8,7,28,0,1,0,0
2861,5,5:00,12137,4,"Joanna Jedrzejczyk",0,50,82,1,2,0,0,1:17,15,41,10,14,21,23,33,64,13,14,0,0,0,14,40,0,2,0,0:23,0,5,16,4,17,3,5,10,35,2,3,0,0
2861,5,5:00,12139,5,"Joanna Jedrzejczyk",0,45,75,0,0,0,0,0:42,14,37,9,14,10,12,27,56,6,7,0,0,0,13,29,0,2,0,1:24,0,4,15,0,3,9,11,12,27,1,2,0,0
2862,3,5:00,6349,1,"Cub Swanson",0,23,60,0,0,0,0,0:00,11,45,7,8,5,7,23,60,0,0,0,0,0,19,58,0,0,0,0:00,0,14,45,2,6,3,7,19,58,0,0,0,0
2862,3,5:00,6351,2,"Cub Swanson",0,55,101,0,0,0,0,0:05,33,72,16,23,4,4,46,88,7,10,0,1,0,46,88,0,0,0,0:04,0,29,71,2,2,5,5,33,70,3,7,0,1
2862,3,5:00,6353,3,"Cub Swanson",0,65,135,0,0,0,0,0:31,40,98,17,27,2,4,41,104,17,24,1,1,0,44,79,0,2,0,0:00,0,30,61,0,0,1,3,22,54,8,9,1,1
2863,1,1:44,1017,1,"Niko Price",1,15,28,0,1,0,0,0:47,10,21,0,0,1,1,2,9,0,0,9,13,0,10,19,0,0,0,0:13,0,6,15,1,1,2,2,5,11,0,0,4,7
2864,3,5:00,13020,1,"Amanda Ribas",0,19,60,1,1,0,0,1:13,9,50,5,5,2,2,16,57,0,0,0,0,0,30,70,0,1,0,0:02,0,3,42,1,1,0,1,3,43,0,0,1,1
2864,3,5:00,13022,2,"Amanda Ribas",0,25,79,1,1,0,0,0:24,16,66,3,6,3,4,22,76,0,0,0,0,0,13,54,0,3,0,0:00,0,8,47,1,3,0,0,9,50,0,0,0,0
2864,3,5:00,13024,3,"Amanda Ribas",0,40,77,0,0,0,0,0:09,15,47,13,17,8,9,34,70,0,0,2,3,0,7,51,0,2,0,0:00,0,5,46,1,4,1,1,7,51,0,0,0,0
2865,3,5:00,4389,1,"Matt Frevola",0,15,45,2,2,0,0,1:08,7,32,2,7,6,6,14,41,1,4,0,0,0,21,43,1,2,0,0:52,1,11,27,2,8,0,0,9,29,4,6,0,0
2865,3,5:00,4391,2,"Matt Frevola",0,13,31,1,3,0,0,1:02,5,21,2,2,3,3,9,25,1,1,0,0,0,27,50,0,0,2,0:13,2,21,43,5,6,0,0,16,36,4,4,6,9
2865,3,5:00,4393,3,"Matt Frevola",0,23,39,1,2,0,0,0:43,15,29,6,8,2,2,23,39,0,0,0,0,0,12,36,0,0,0,0:00,0,11,34,0,1,1,1,12,36,0,0,0,0
2866,3,5:00,7853,1,"Eryk Anders",0,15,58,0,0,0,0,0:06,11,52,3,5,1,1,13,54,1,1,1,3,0,13,54,0,1,0,0:00,0,10,50,2,3,1,1,13,54,0,0,0,0
2866,3,5:00,7855,2,"Eryk Anders",0,20,58,0,0,0,0,0:03,9,42,3,5,8,11,19,57,1,1,0,0,0,31,77,0,0,0,0:00,0,26,72,4,4,1,1,30,76,1,1,0,0
2866,3,5:00,7857,3,"Eryk Anders",0,29,62,0,0,0,0,0:00,11,38,8,12,10,12,29,62,0,0,0,0,0,28,71,0,0,0,0:00,0,20,63,7,7,1,1,28,71,0,0,0,0
2867,2,2:01,8039,1,"Ryan Spann",0,6,25,0,1,0,0,1:02,3,21,3,4,0,0,5,24,1,1,0,0,0,15,27,2,2,0,0:38,0,5,16,4,5,1,1,6,17,4,5,0,0
2867,2,2:01,8041,2,"Ryan Spann",0,11,23,0,0,1,0,0:06,11,23,0,0,0,0,3,12,8,11,0,0,0,7,15,0,1,0,0:00,0,3,11,3,3,1,1,5,12,2,3,0,0
2868,3,4:45,7987,1,"Mike Davis",0,68,110,1,1,0,0,0:31,46,81,18,22,3,6,41,75,14,15,12,19,0,37,112,0,0,0,0:00,0,22,93,8,10,6,8,32,105,4,5,0,1
2868,3,4:45,7989,2,"Mike Davis",0,40,65,1,1,0,0,0:41,31,51,6,10,2,3,29,54,3,3,7,7,0,24,73,0,1,0,0:00,0,9,55,4,5,11,13,24,73,0,0,0,0
2868,3,4:45,7991,3,"Mike Davis",2,33,49,0,0,0,0,0:44,19,34,8,8,6,7,28,44,0,0,5,5,0,28,58,0,1,0,0:00,0,14,41,6,8,8,9,24,51,4,6,0,1
2869,3,5:00,1940,1,"Alex Morono",0,31,104,0,0,0,0,0:00,19,90,5,7,7,7,31,104,0,0,0,0,0,24,63,0,0,0,0:00,0,12,46,10,15,2,2,24,63,0,0,0,0
2869,3,5:00,1942,2,"Alex Morono",1,46,116,0,1,0,0,0:16,34,102,4,6,2,2,28,94,11,14,1,2,0,32,69,0,0,0,0:03,0,18,48,11,17,1,2,29,64,1,3,0,0
2869,3,5:00,1944,3,"Alex Morono",0,10,41,0,0,0,0,0:10,7,37,2,2,1,2,9,39,1,2,0,0,0,38,57,4,5,0,2:32,0,7,21,12,13,2,2,16,29,4,6,1,1
2870,1,3:08,8917,1,"Deiveson Figueiredo",0,8,13,0,1,1,0,0:00,8,13,0,0,0,0,6,10,2,3,0,0,0,33,45,1,3,0,0:04,0,10,16,1,5,15,17,20,28,6,10,0,0
2871,3,3:17,6255,1,"Marlon Vera",0,14,26,0,1,1,0,0:00,5,15,2,3,2,3,5,16,0,0,4,5,0,31,54,0,0,0,2:33,0,10,32,4,5,0,0,14,36,0,0,0,1
2871,3,3:17,6257,2,"Marlon Vera",0,30,58,0,0,0,0,0:34,9,31,7,11,12,14,22,46,6,10,0,0,0,19,48,0,1,0,0:00,0,14,40,5,8,0,0,18,46,1,2,0,0
2871,3,3:17,6259,3,"Marlon Vera",0,43,56,0,0,1,0,0:38,27,37,10,12,6,7,24,33,9,11,10,12,0,17,46,0,0,0,0:00,0,14,40,2,5,1,1,17,42,0,4,0,0
2872,2,2:32,7147,1,"Miguel Baeza",0,14,28,1,1,0,0,0:00,2,13,2,5,10,10,14,28,0,0,0,0,0,4,27,0,0,0,0:03,0,2,19,0,4,2,4,4,27,0,0,0,0
2872,2,2:32,7149,2,"Miguel Baeza",1,21,33,0,0,0,0,0:00,14,25,1,2,6,6,15,23,0,0,6,10,0,4,15,0,0,0,0:06,0,0,11,0,0,4,4,4,15,0,0,0,0
2873,3,5:00,7781,1,"Marvin Vettori",0,30,70,0,0,0,0,0:00,26,63,4,7,0,0,23,60,7,10,0,0,0,10,42,0,1,0,0:00,0,6,30,0,5,4,7,10,41,0,1,0,0
2873,3,5:00,7783,2,"Marvin Vettori",0,30,73,0,0,0,0,0:07,26,68,3,3,1,2,28,69,2,4,0,0,0,17,83,0,1,0,0:00,0,7,65,4,8,6,10,16,82,1,1,0,0
2873,3,5:00,7785,3,"Marvin Vettori",0,26,63,0,0,0,0,0:13,20,56,3,4,2,2,23,59,2,3,0,0,0,12,60,0,0,0,0:00,0,8,51,2,4,2,5,12,60,0,0,0,0
2874,3,5:00,13285,1,"JJ Aldrich",0,13,27,1,1,0,0,1:30,6,20,2,2,3,3,10,22,1,3,0,0,0,11,27,1,1,0,0:12,0,3,16,3,6,3,3,8,24,1,1,0,0
2874,3,5:00,13287,2,"JJ Aldrich",0,27,53,0,1,0,0,0:22,21,45,3,3,1,3,23,49,2,2,0,0,0,30,72,0,0,0,0:09,0,15,53,5,9,6,6,25,67,1,1,0,0
2874,3,5:00,13289,3,"JJ Aldrich",0,38,84,0,0,0,0,0:00,32,77,5,6,1,1,37,80,1,4,0,0,0,19,54,0,0,0,0:00,0,16,48,2,5,1,1,19,54,0,0,0,0
2875,1,1:27,1015,1,"Justin Gaethje",1,7,15,0,0,0,0,0:04,3,8,2,3,2,4,6,14,0,0,1,1,0,11,21,0,0,0,0:00,0,3,9,5,8,2,3,10,20,0,0,0,0
2876,3,5:00,3109,1,"Michael Johnson",0,34,61,0,0,0,0,0:00,16,35,10,17,8,9,34,61,0,0,0,0,0,20,69,0,0,0,0:00,0,15,63,5,6,0,0,20,69,0,0,0,0
2876,3,5:00,3111,2,"Michael Johnson",0,20,31,0,0,0,1,0:53,8,15,7,10,0,0,9,19,0,0,6,6,0,9,18,1,1,1,2:40,0,2,11,4,4,1,1,7,16,0,0,0,0
2876,3,5:00,3113,3,"Michael Johnson",0,16,30,0,3,0,0,0:37,7,17,5,9,4,4,15,29,1,1,0,0,0,11,33,1,3,0,0:41,0,8,30,2,2,0,0,9,30,1,2,0,0
2877,3,5:00,12453,1,"Cortney Casey",0,29,99,1,1,0,0,1:03,22,89,2,4,5,5,26,95,1,1,2,2,0,33,65,1,1,0,0:16,0,16,46,7,8,10,11,29,61,3,3,1,1
2877,3,5:00,12455,2,"Cortney Casey",0,47,117,0,4,0,0,0:38,30,95,9,13,4,5,35,104,8,9,0,0,0,43,77,0,0,0,0:03,0,21,52,13,15,7,8,38,72,3,3,0,0
2877,3,5:00,12457,3,"Cortney Casey",0,41,125,0,1,0,0,0:00,28,106,6,11,5,5,39,122,0,0,0,0,0,47,82,0,0,0,0:04,0,28,58,14,18,5,6,43,78,4,4,0,0
2878,1,2:26,632,1,"Bryan Barberena",2,31,47,0,0,0,0,0:00,17,33,1,1,1,1,7,21,2,2,10,12,0,12,14,0,0,0,0:21,0,6,8,2,2,4,4,10,11,2,3,0,0
2879,2,3:08,8850,1,"Deiveson Figueiredo",0,24,30,1,2,1,0,2:54,11,15,1,1,0,0,1,5,0,0,11,11,0,10,18,0,1,1,0:00,0,3,9,1,1,2,2,4,9,0,1,2,2
2879,2,3:08,8852,2,"Deiveson Figueiredo",2,22,28,1,2,0,0,2:02,9,15,8,8,0,0,5,6,1,2,11,15,0,9,15,0,1,0,0:00,0,3,8,5,6,0,0,4,10,4,4,0,0
2880,3,4:42,9611,1,"Eryk Anders",0,7,14,0,0,0,0,0:00,1,8,4,4,0,0,4,11,1,1,0,0,0,21,34,1,1,0,0:51,0,9,19,3,6,4,4,13,24,1,3,2,2
2880,3,4:42,9613,2,"Eryk Anders",0,25,54,0,1,0,0,0:49,17,46,6,6,0,0,20,45,3,6,0,1,0,14,45,1,3,0,0:40,0,8,31,1,5,1,2,8,33,2,5,0,0
2880,3,4:42,9615,3,"Eryk Anders",2,14,29,0,0,0,0,0:22,12,26,2,3,0,0,14,28,0,0,0,1,0,17,47,0,1,0,0:00,0,12,39,1,2,4,5,17,44,0,0,0,2
2881,2,2:28,1891,1,"James Krause",0,38,72,0,2,0,0,0:55,20,48,10,15,1,2,27,58,4,7,0,0,0,19,44,1,1,0,1:01,0,8,25,6,11,2,4,11,32,5,6,0,2
2881,2,2:28,1893,2,"James Krause",0,41,54,0,2,0,0,1:10,23,35,4,4,1,2,16,27,12,14,0,0,0,20,34,0,0,0,0:02,0,12,22,0,2,0,0,7,19,5,5,0,0
2882,2,1:01,3075,1,"Cory Sandhagen",0,65,102,0,0,0,0,3:23,43,78,0,0,1,1,2,2,0,0,42,77,0,13,24,1,1,2,1:13,0,9,19,0,0,0,0,1,8,1,2,7,9
2882,2,1:01,3077,2,"Cory Sandhagen",0,39,57,0,0,0,0,0:48,22,34,0,0,0,0,4,6,0,1,18,27,0,0,5,0,0,0,0:00,0,0,5,0,0,0,0,0,4,0,1,0,0
2883,3,5:00,9625,1,"Andrew Sanchez",0,24,49,0,4,0,0,2:38,4,21,2,2,2,4,6,21,2,6,0,0,0,18,32,0,0,0,0:00,0,5,14,7,10,2,2,10,21,4,5,0,0
2883,3,5:00,9627,2,"Andrew Sanchez",0,41,78,0,0,0,0,1:32,17,46,5,8,2,4,20,52,4,6,0,0,0,22,47,0,0,0,0:00,0,5,25,11,14,1,3,16,38,1,4,0,0
2883,3,5:00,9629,3,"Andrew Sanchez",0,54,88,0,2,0,0,1:30,23,52,14,17,4,5,39,71,2,3,0,0,0,27,58,0,1,0,0:07,0,12,40,11,14,0,0,15,45,8,9,0,0
2884,1,1:09,2937,1,"Mickey Gall",0,2,6,1,1,1,0,0:00,0,2,0,0,0,0,0,2,0,0,0,0,0,5,5,0,0,0,0:42,0,0,0,0,0,0,0,0,0,0,0,0,0
2885,1,4:57,12975,1,"Joanne Calderwood",0,24,29,0,0,2,0,0:00,4,5,0,0,1,1,1,2,0,0,4,4,0,27,34,1,1,0,4:44,0,10,13,3,4,0,0,2,4,1,1,10,12
2886,3,5:00,935,1,"Drew Dober",0,24,66,0,0,0,0,0:41,9,45,5,8,6,9,18,60,2,2,0,0,0,13,34,0,0,0,0:00,0,4,21,5,9,4,4,13,34,0,0,0,0
