unique_round_id,total_round_time,knockdowns,total_strikes_landed,total_strikes_attempted,takedowns,takedowns_attempted,submission_attempts,control_time,reversals,guard_passes,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,significant_strikes_standing_landed,significant_strikes_standing_attempted,significant_strikes_clinch_landed,significant_strikes_clinch_attempted,significant_strikes_ground_landed,significant_strikes_ground_attempted
27014,300,0,4,27,1,2,0,0:41,0,1.0,4,25,0,2,0,0,4,25,0,2,0,0
27023,300,0,28,60,0,0,0,0:04,0,0.0,14,43,8,10,1,2,22,54,1,1,0,0
27024,300,0,30,64,0,0,0,0:00,0,0.0,7,35,6,8,16,20,29,63,0,0,0,0
27025,300,0,35,67,0,0,0,0:04,0,0.0,19,47,12,16,1,1,32,63,0,1,0,0
27026,300,0,29,78,0,0,0,0:00,0,0.0,9,52,9,10,11,16,29,77,0,1,0,0
27027,300,0,24,56,0,0,0,0:02,0,0.0,13,43,8,10,1,1,21,53,0,0,1,1
27028,300,0,33,74,0,0,0,0:00,0,0.0,10,44,7,11,15,17,31,71,1,1,0,0
27029,300,0,11,28,0,2,0,0:10,0,0.0,2,17,8,9,1,2,11,28,0,0,0,0
27030,300,0,37,64,0,0,0,0:00,0,0.0,13,32,6,8,17,23,36,63,0,0,0,0
27031,300,0,19,47,1,1,0,1:24,0,1.0,9,27,6,14,2,4,17,44,0,1,0,0
27032,300,0,30,49,0,0,0,0:04,0,0.0,13,29,3,4,9,11,25,44,0,0,0,0
27033,300,0,54,68,3,3,0,4:50,0,1.0,9,18,1,1,2,2,2,3,2,2,8,16
27034,300,0,6,9,0,0,0,0:00,0,0.0,1,4,0,0,0,0,1,4,0,0,0,0
27035,300,0,41,58,1,1,0,3:16,0,0.0,11,18,4,5,3,6,8,17,1,1,9,11
27036,300,0,18,35,0,0,0,0:00,0,0.0,2,15,1,3,0,2,3,20,0,0,0,0
27037,300,0,40,67,2,5,0,1:30,0,0.0,21,44,3,6,4,4,23,46,0,0,5,8
27038,300,0,17,44,0,0,0,0:00,0,0.0,12,38,1,2,2,2,15,42,0,0,0,0
27039,300,0,38,46,2,5,0,2:12,0,0.0,17,24,4,4,3,3,20,27,1,1,3,3
27040,300,0,17,44,0,0,1,0:00,0,0.0,2,24,9,13,0,1,2,27,9,11,0,0
27041,300,0,37,46,1,2,0,1:56,0,1.0,11,19,10,11,2,2,9,13,7,8,7,11
27042,300,0,22,44,0,0,0,0:36,0,0.0,2,18,8,11,1,3,3,20,8,12,0,0
27047,169,0,14,21,1,2,0,1:32,0,1.0,13,20,1,1,0,0,0,2,2,2,12,17
27048,169,0,5,7,0,0,0,0:00,0,0.0,1,3,1,1,0,0,0,1,1,1,1,2
27049,300,0,32,41,0,1,0,1:22,0,0.0,7,15,1,2,3,3,3,8,8,12,0,0
27050,300,0,29,42,0,3,0,0:46,0,0.0,2,14,4,4,1,1,2,12,5,7,0,0
27051,300,0,28,42,0,0,0,0:00,0,0.0,4,17,3,4,0,0,2,13,5,8,0,0
27052,300,0,27,35,0,3,0,1:51,0,0.0,2,6,1,1,3,7,6,12,0,2,0,0
27053,300,0,51,60,0,1,0,0:03,0,0.0,9,18,7,7,6,6,6,14,16,17,0,0
27054,300,0,19,31,0,4,0,2:07,0,0.0,1,12,2,2,1,2,1,13,3,3,0,0
27055,234,0,40,46,1,1,1,2:46,0,4.0,12,17,5,5,0,0,2,3,0,1,15,18
27056,234,0,15,23,0,5,0,0:27,0,0.0,2,8,0,1,0,0,0,5,0,2,2,2
27057,300,0,28,48,1,1,1,4:47,0,5.0,15,31,0,0,0,0,1,1,0,0,14,30
27058,300,0,11,13,0,0,1,0:07,0,0.0,1,2,1,1,0,0,1,2,0,0,1,1
27059,300,0,11,17,1,4,0,3:30,0,2.0,3,8,0,0,1,1,1,3,0,1,3,5
27060,300,0,29,32,0,0,0,0:26,1,0.0,6,9,1,1,1,1,2,4,0,0,6,7
27061,300,0,53,67,1,1,0,3:48,0,2.0,18,29,1,1,1,1,3,6,3,5,14,20
27062,300,0,28,37,0,1,0,0:00,0,0.0,0,7,3,3,0,0,3,10,0,0,0,0
27063,300,0,40,53,1,2,0,3:47,0,4.0,13,21,0,0,1,2,1,3,0,0,13,20
27064,300,0,10,13,0,0,0,0:00,0,0.0,2,4,1,2,0,0,2,5,0,0,1,1
27065,300,0,29,32,4,5,0,3:56,0,2.0,6,9,0,0,1,1,2,2,0,0,5,8
27066,300,0,12,15,0,0,3,0:00,0,0.0,3,6,4,4,0,0,4,7,0,0,3,3
27067,300,0,13,22,0,0,0,0:00,0,0.0,6,14,1,2,0,0,4,12,3,4,0,0
27068,300,0,14,27,1,7,0,2:42,0,0.0,2,12,2,2,5,7,4,14,5,7,0,0
27069,300,0,10,31,0,0,0,0:00,0,0.0,6,23,0,2,3,5,9,30,0,0,0,0
27070,300,0,11,39,0,2,0,0:15,0,0.0,5,28,0,3,6,8,11,38,0,1,0,0
27071,300,0,21,32,0,0,0,2:21,0,1.0,13,23,1,1,2,3,14,23,0,1,2,3
27072,300,0,9,26,0,2,0,0:24,0,0.0,1,12,0,2,2,3,3,17,0,0,0,0
27073,300,0,13,26,0,0,0,0:30,0,0.0,10,21,1,2,1,2,8,21,4,4,0,0
27074,300,0,16,33,0,6,0,1:53,0,0.0,3,12,4,9,2,4,5,20,4,5,0,0
27075,300,0,9,20,0,0,0,3:00,0,1.0,3,12,2,3,2,2,2,11,1,1,4,5
27076,300,0,19,40,0,2,0,0:53,0,0.0,0,14,7,11,1,1,2,17,6,9,0,0
27077,300,1,27,39,1,2,0,--,0,0.0,9,21,4,4,1,1,1,3,5,6,8,17
27078,300,0,5,10,0,0,0,--,1,0.0,1,6,1,1,1,1,0,2,3,6,0,0
27079,300,0,34,43,1,1,1,--,0,1.0,14,21,2,2,1,2,2,6,1,1,14,18
27080,300,0,11,25,1,1,0,--,0,1.0,4,14,0,0,2,3,3,7,0,0,3,10
27081,300,0,41,66,2,2,2,--,0,3.0,15,34,1,1,0,0,2,4,0,0,14,31
27082,300,0,6,8,0,0,1,--,0,0.0,4,6,1,1,1,1,6,8,0,0,0,0
27083,300,0,28,51,2,3,0,2:29,0,1.0,4,22,2,3,0,0,5,22,1,3,0,0
27084,300,0,15,29,0,0,0,0:29,0,0.0,3,16,0,1,4,4,6,20,1,1,0,0
27085,300,0,30,55,1,1,0,2:55,0,0.0,6,22,3,3,0,0,4,17,2,2,3,6
27086,300,0,8,27,0,0,0,0:00,0,0.0,3,19,1,1,2,3,6,21,0,2,0,0
27087,300,0,37,53,1,7,0,3:49,0,4.0,6,14,0,0,3,3,1,6,2,2,6,9
27088,300,0,6,14,0,1,0,0:00,0,0.0,3,10,1,1,1,1,4,11,1,1,0,0
27091,300,0,19,24,2,4,0,2:14,0,1.0,2,4,0,0,0,0,0,1,0,0,2,3
27092,300,0,20,25,0,1,0,2:29,0,2.0,3,4,0,1,3,3,3,4,0,1,3,3
27093,300,0,5,7,0,1,0,0:16,0,0.0,0,2,0,0,0,0,0,1,0,1,0,0
27094,300,0,33,43,1,2,0,4:20,0,1.0,8,13,0,1,1,1,1,5,0,1,8,9
27095,300,0,22,37,1,2,0,0:50,0,0.0,4,16,2,2,0,0,4,15,1,1,1,2
27096,300,0,28,48,0,1,0,2:41,1,2.0,3,16,0,0,5,5,6,19,0,0,2,2
27097,300,0,36,54,0,0,0,1:40,0,0.0,2,12,3,6,1,1,2,13,3,5,1,1
27098,300,0,6,19,0,4,0,1:06,0,0.0,1,13,2,2,1,2,3,16,1,1,0,0
27099,300,0,16,38,0,0,0,0:19,0,0.0,7,27,3,5,0,0,7,27,3,5,0,0
27100,300,0,10,53,0,4,0,1:07,0,0.0,4,41,1,4,3,6,8,51,0,0,0,0
27101,300,0,24,82,0,0,0,0:00,0,0.0,9,59,5,8,10,15,24,81,0,1,0,0
27102,300,0,23,39,0,0,0,0:00,0,0.0,6,19,5,5,12,15,22,38,1,1,0,0
27103,300,1,83,118,2,3,0,2:33,0,5.0,41,69,9,10,1,1,25,47,4,7,22,26
27104,300,0,12,31,0,0,1,0:05,0,0.0,5,24,1,1,5,5,11,28,0,2,0,0
27105,300,0,15,39,1,1,0,1:46,0,1.0,7,29,2,2,2,3,10,31,0,0,1,3
27106,300,0,12,35,0,0,0,0:00,0,0.0,5,27,4,4,0,1,6,29,3,3,0,0
27107,300,0,15,32,1,2,0,2:10,0,1.0,8,24,2,3,0,0,5,21,1,2,4,4
27108,300,0,19,52,0,0,0,0:08,0,0.0,7,35,4,8,2,2,13,44,0,1,0,0
27109,300,0,15,34,2,2,1,2:28,0,3.0,4,19,1,2,2,3,7,24,0,0,0,0
27110,300,0,19,40,0,0,0,0:25,0,0.0,7,28,3,3,4,4,11,27,0,0,3,8
27111,300,0,28,47,3,4,0,1:53,0,2.0,4,19,1,3,7,8,12,29,0,0,0,1
27112,300,0,13,40,0,0,0,0:00,0,0.0,1,23,1,3,6,9,7,32,0,2,1,1
27113,300,0,39,49,1,1,0,3:51,0,3.0,8,14,1,2,3,5,5,10,1,1,6,10
27114,300,0,13,30,0,0,0,0:00,0,0.0,1,14,1,2,0,2,1,15,1,3,0,0
27115,300,1,38,65,1,2,0,1:59,0,1.0,15,36,4,4,2,3,14,33,0,0,7,10
27116,300,0,15,52,0,0,0,0:00,0,0.0,6,40,0,0,3,6,6,43,2,2,1,1
27117,300,0,11,18,2,2,1,2:23,0,4.0,3,9,3,3,0,1,5,12,0,0,1,1
27118,300,0,25,51,0,0,0,1:20,0,0.0,4,28,2,3,1,1,1,11,1,3,5,18
27119,300,0,32,46,3,3,0,3:08,0,3.0,5,18,0,0,3,3,8,21,0,0,0,0
27120,300,0,6,33,0,0,0,0:00,0,0.0,2,28,0,0,2,3,4,31,0,0,0,0
27121,300,0,25,34,1,2,0,1:24,0,0.0,5,11,11,13,1,1,7,13,8,10,2,2
27122,300,0,21,36,0,0,1,1:23,0,0.0,9,21,6,7,2,3,7,19,10,12,0,0
27123,300,0,15,29,0,1,0,0:08,0,0.0,5,13,0,2,1,4,5,16,1,3,0,0
27124,300,0,16,28,1,1,0,0:45,0,0.0,4,15,5,5,7,8,15,26,0,0,1,2
27125,300,1,39,55,0,0,0,1:20,0,0.0,14,27,0,0,1,1,8,16,0,0,7,12
27126,300,0,19,30,0,0,1,0:50,0,0.0,6,15,4,4,2,4,5,15,7,8,0,0
27129,299,0,8,21,2,7,2,2:20,0,3.0,3,13,1,1,0,0,3,11,1,1,0,2
27130,299,0,12,24,1,1,0,0:17,0,0.0,4,15,2,2,0,0,5,16,1,1,0,0
27131,178,1,9,22,0,0,1,0:09,1,1.0,7,17,0,1,1,3,3,15,0,0,5,6
27132,178,0,1,6,1,1,0,0:14,0,0.0,1,5,0,1,0,0,1,6,0,0,0,0
27157,300,0,19,46,0,0,0,0:04,0,0.0,12,36,2,5,3,3,17,44,0,0,0,0
27158,300,0,16,82,0,1,0,0:20,0,0.0,4,60,3,5,6,10,13,74,0,1,0,0
27159,300,0,22,47,0,0,0,0:00,0,0.0,13,33,6,11,3,3,22,47,0,0,0,0
27160,300,0,17,84,0,1,0,0:00,0,0.0,7,63,5,9,4,11,16,82,0,1,0,0
27161,300,0,22,52,1,1,0,0:22,0,0.0,7,33,8,12,3,3,17,47,0,0,1,1
27162,300,0,24,82,0,2,0,0:00,0,0.0,3,51,8,13,3,8,14,72,0,0,0,0
27163,300,0,14,47,1,1,0,0:17,0,0.0,11,38,2,8,0,0,12,42,0,0,1,4
27164,300,0,14,93,0,2,0,0:00,0,0.0,7,80,4,6,3,7,14,93,0,0,0,0
27165,300,0,15,60,0,1,0,0:04,0,0.0,11,50,3,9,1,1,14,59,1,1,0,0
27166,300,0,25,82,0,0,0,0:00,0,0.0,13,64,7,11,1,3,21,78,0,0,0,0
27167,300,0,45,53,1,1,0,2:56,0,1.0,8,12,6,6,0,0,0,1,0,0,14,17
27168,300,0,1,4,0,0,0,0:00,0,0.0,0,2,0,0,1,2,1,4,0,0,0,0
27169,300,0,14,34,0,0,0,1:08,0,0.0,0,12,3,7,1,3,2,19,2,3,0,0
27170,300,0,7,33,0,0,0,0:03,0,0.0,4,25,2,6,0,0,6,30,0,1,0,0
27171,300,0,8,32,0,0,0,0:00,0,0.0,6,29,0,0,2,3,8,32,0,0,0,0
27172,300,0,10,47,0,0,0,0:00,0,0.0,5,37,3,7,2,3,10,47,0,0,0,0
27173,300,1,38,53,0,0,2,0:46,0,0.0,24,36,3,5,0,0,5,13,11,15,11,13
27174,300,0,21,37,0,1,0,2:25,0,0.0,4,14,0,4,1,1,4,11,0,0,1,8
27175,300,0,8,28,0,0,0,0:00,0,0.0,4,22,1,3,3,3,8,28,0,0,0,0
27176,300,0,21,60,0,0,0,0:00,0,0.0,13,47,6,11,2,2,21,60,0,0,0,0
27177,300,0,5,18,0,0,0,0:00,0,0.0,0,9,2,2,3,7,5,18,0,0,0,0
27178,300,0,4,12,0,0,0,0:00,0,0.0,0,6,1,2,3,4,4,12,0,0,0,0
27179,300,0,6,28,0,0,0,0:00,0,0.0,1,22,4,5,1,1,5,27,1,1,0,0
27180,300,0,9,25,0,0,0,0:00,0,0.0,2,13,2,3,5,9,7,23,2,2,0,0
27181,300,0,8,31,0,0,0,0:00,0,0.0,3,24,3,5,2,2,8,31,0,0,0,0
27182,300,0,9,32,0,0,0,0:00,0,0.0,7,25,0,2,2,5,9,32,0,0,0,0
27183,300,0,8,26,0,0,0,0:00,0,0.0,3,20,3,3,2,3,8,26,0,0,0,0
27184,300,0,7,33,0,0,0,0:08,0,0.0,4,26,0,1,3,6,6,31,1,2,0,0
27185,300,0,4,24,0,1,0,0:00,0,0.0,1,17,1,4,1,2,3,23,0,0,0,0
27186,300,1,11,27,0,0,0,0:06,0,0.0,5,17,2,4,2,3,8,23,1,1,0,0
27189,203,0,15,29,1,3,3,1:29,0,2.0,6,19,0,1,5,5,7,21,2,2,2,2
27190,203,0,11,32,0,0,0,0:07,0,0.0,8,26,2,5,1,1,11,30,0,2,0,0
27193,300,0,13,33,0,1,0,0:00,0,0.0,5,18,8,12,0,3,13,33,0,0,0,0
27194,300,0,14,73,0,0,0,0:05,0,0.0,10,61,1,7,3,5,14,72,0,1,0,0
27195,300,0,7,33,0,1,0,0:00,0,0.0,4,26,3,7,0,0,7,33,0,0,0,0
27196,300,0,16,62,0,0,0,0:35,0,0.0,11,53,1,5,2,2,14,59,0,0,0,1
27197,300,0,11,32,0,0,0,0:00,0,0.0,6,26,5,6,0,0,11,31,0,1,0,0
27198,300,0,13,57,1,1,0,0:21,0,0.0,6,43,2,7,2,4,8,51,0,0,2,3
27205,300,0,20,28,1,1,0,2:04,0,2.0,2,6,0,2,2,3,2,9,0,0,2,2
27206,300,0,15,27,0,1,0,1:33,0,1.0,3,12,0,0,1,3,2,12,0,0,2,3
27207,300,0,23,47,0,0,0,0:00,0,0.0,9,31,6,8,8,8,23,45,0,2,0,0
27208,300,0,16,46,0,1,0,0:00,0,0.0,9,36,2,5,5,5,16,45,0,1,0,0
27209,300,0,18,52,1,2,0,0:06,0,0.0,10,41,2,4,6,7,17,49,1,3,0,0
27210,300,0,20,47,0,4,0,0:47,0,1.0,10,34,3,6,2,2,15,41,0,1,0,0
27223,300,0,3,22,0,0,0,0:20,0,0.0,1,19,1,2,0,0,2,20,0,0,0,1
27224,300,1,29,52,0,1,1,2:07,0,0.0,16,39,3,3,1,1,14,27,5,10,1,6
27225,300,0,40,82,1,2,0,2:13,0,2.0,18,56,2,3,0,0,8,38,0,1,12,20
27226,300,0,8,33,0,0,0,0:00,0,0.0,4,28,0,0,1,2,5,28,0,2,0,0
27229,300,0,20,36,0,0,0,1:46,0,1.0,7,21,0,0,1,3,3,15,3,5,2,4
27230,300,0,27,52,0,5,0,0:21,0,0.0,3,22,1,3,6,9,9,33,1,1,0,0
27231,300,0,2,30,0,1,0,0:41,0,1.0,1,28,0,0,0,1,1,28,0,1,0,0
27232,300,0,21,45,1,3,0,0:14,0,0.0,3,21,5,8,8,10,14,36,2,3,0,0
27235,300,0,37,47,0,0,1,4:14,0,2.0,5,12,1,1,1,4,1,7,0,0,6,10
27236,300,0,12,14,0,0,1,0:00,0,0.0,0,0,0,1,1,2,1,3,0,0,0,0
27237,300,0,32,39,2,5,1,4:13,0,2.0,2,6,2,2,0,1,0,5,1,1,3,3
27238,300,0,16,20,0,0,1,0:00,0,0.0,0,4,0,0,0,0,0,4,0,0,0,0
27239,300,0,16,22,1,4,0,2:54,0,1.0,6,8,0,0,0,1,2,5,0,0,4,4
27240,300,0,25,30,0,0,2,1:15,0,0.0,5,10,1,1,0,0,1,5,4,5,1,1
27241,300,0,24,40,0,0,1,0:00,0,0.0,5,18,5,7,2,2,8,21,4,6,0,0
27242,300,0,27,53,2,3,0,2:34,0,1.0,13,36,9,12,0,0,6,26,13,17,3,5
27243,300,0,32,51,0,0,1,0:07,0,0.0,6,21,5,6,2,2,8,22,3,5,2,2
27244,300,0,27,59,1,4,0,2:37,0,1.0,13,38,7,9,0,0,12,34,4,7,4,6
27245,300,0,12,34,0,0,0,0:00,0,0.0,2,21,0,0,3,3,4,18,0,3,1,3
27246,300,0,46,78,1,2,0,3:34,0,1.0,27,57,5,5,0,0,6,24,2,3,24,35
27247,300,0,25,54,0,0,0,0:00,0,0.0,11,38,5,6,6,7,18,45,4,6,0,0
27248,300,0,18,48,0,1,0,0:22,0,0.0,8,31,5,12,5,5,17,47,1,1,0,0
27249,300,0,13,51,0,1,0,0:40,0,0.0,4,40,5,6,4,5,10,46,3,5,0,0
27250,300,0,25,45,0,0,0,0:09,0,0.0,6,22,10,13,7,8,19,39,4,4,0,0
27251,300,0,23,49,1,3,0,1:18,0,0.0,8,32,5,6,7,8,10,35,1,2,9,9
27252,300,0,13,36,0,1,0,0:05,0,0.0,7,29,3,4,2,2,10,31,2,4,0,0
27253,300,0,49,74,1,2,0,3:03,0,3.0,32,57,1,1,0,0,1,6,0,0,32,52
27254,300,0,16,52,0,0,0,0:00,0,0.0,7,32,6,16,3,4,16,52,0,0,0,0
27255,300,0,73,95,0,3,0,3:35,0,2.0,49,69,0,0,0,0,3,11,1,1,45,57
27256,300,0,1,20,0,0,1,0:00,0,0.0,1,15,0,4,0,1,1,20,0,0,0,0
27257,151,0,18,21,1,1,1,2:06,0,1.0,12,15,0,0,0,0,1,4,0,0,11,11
27258,151,0,3,6,0,0,0,0:00,0,0.0,1,4,1,1,0,0,2,5,0,0,0,0
27259,300,0,11,41,0,0,0,0:00,0,0.0,4,24,3,12,4,5,11,41,0,0,0,0
27260,300,0,12,54,0,1,0,0:02,0,0.0,5,44,2,5,5,5,12,54,0,0,0,0
27261,300,0,28,62,0,0,0,0:00,0,0.0,19,51,6,8,3,3,28,59,0,3,0,0
27262,300,0,23,70,0,1,0,0:00,0,0.0,15,60,4,6,4,4,23,70,0,0,0,0
27263,300,0,49,94,0,0,0,0:11,0,0.0,35,78,8,10,4,4,46,89,1,2,0,1
27264,300,0,16,74,0,2,0,0:00,0,0.0,12,62,1,8,3,4,15,73,0,0,1,1
27267,300,0,17,40,0,0,0,0:00,0,0.0,8,22,0,2,9,16,16,39,1,1,0,0
27268,300,0,22,55,2,3,0,0:23,0,0.0,10,41,6,8,6,6,21,54,1,1,0,0
27271,234,0,13,58,0,0,0,0:00,0,0.0,10,52,2,3,0,2,12,54,0,3,0,0
27272,234,1,29,46,2,3,0,1:14,0,1.0,19,32,1,2,1,4,14,29,2,3,5,6
27273,300,0,27,44,2,2,0,2:43,0,1.0,10,26,4,4,0,0,5,13,6,11,3,6
27274,300,0,34,46,0,3,0,0:44,0,0.0,8,17,3,5,3,3,2,8,5,9,7,8
27275,300,0,19,33,3,3,0,2:18,0,1.0,8,16,0,0,0,0,2,6,4,6,2,4
27276,300,0,29,34,0,0,1,2:20,1,0.0,3,8,1,1,0,0,0,3,2,3,2,3
27277,300,0,30,43,1,1,0,3:37,0,3.0,6,14,1,3,0,0,1,6,3,5,3,6
27278,300,0,10,19,0,0,1,0:19,0,0.0,2,5,0,0,0,0,0,2,1,2,1,1
27279,300,0,39,54,0,2,0,1:35,0,0.0,29,43,4,5,2,2,29,42,6,8,0,0
27280,300,0,17,54,0,1,0,0:42,0,0.0,9,42,6,9,0,0,11,46,4,5,0,0
27281,300,0,36,65,0,0,0,0:16,0,0.0,28,50,4,11,4,4,32,60,4,5,0,0
27282,300,1,27,82,0,0,0,0:10,0,0.0,15,64,5,11,1,1,18,72,0,1,3,3
27283,300,0,68,85,2,2,0,1:40,0,3.0,37,51,6,6,3,3,24,31,12,17,10,12
27284,300,0,27,48,0,0,0,0:43,1,1.0,12,28,3,8,0,0,10,30,0,0,5,6
27285,167,0,19,38,0,0,0,0:00,0,0.0,11,26,4,8,4,4,18,36,1,2,0,0
27286,167,1,25,68,0,0,0,0:04,0,0.0,14,50,10,15,1,3,22,65,0,0,3,3
27287,300,0,18,41,1,1,0,0:53,0,1.0,5,25,2,2,1,1,6,20,1,4,1,4
27288,300,0,18,42,0,4,0,0:58,1,1.0,2,21,2,3,1,3,4,22,0,1,1,4
27289,300,0,26,43,0,0,0,0:30,0,1.0,12,28,4,4,0,0,11,25,0,2,5,5
27290,300,0,9,25,1,4,0,1:08,0,0.0,4,18,0,0,3,4,6,21,1,1,0,0
27291,300,0,13,41,0,0,0,0:00,0,0.0,10,36,2,4,1,1,11,38,0,0,2,3
27292,300,0,6,25,0,3,0,0:00,0,0.0,1,16,0,3,5,6,6,25,0,0,0,0
27307,300,0,12,50,2,2,1,1:08,0,0.0,6,43,0,1,4,4,8,45,2,3,0,0
27308,300,1,8,29,1,1,0,0:20,0,0.0,4,25,3,3,0,0,5,21,2,3,0,4
27311,151,1,11,28,0,0,1,0:15,0,2.0,3,19,1,2,2,2,5,21,0,0,1,2
27312,151,0,3,28,0,0,0,0:21,0,0.0,2,26,0,1,0,0,2,27,0,0,0,0
27317,300,0,34,50,2,2,0,4:16,0,1.0,7,19,2,3,4,4,2,11,3,3,8,12
27318,300,0,41,47,0,0,0,0:00,0,0.0,5,10,1,2,0,0,1,5,1,2,4,5
27319,300,0,39,65,2,2,0,3:30,0,0.0,9,33,1,1,2,2,5,18,0,0,7,18
27320,300,0,32,48,0,0,1,0:00,0,0.0,4,19,1,1,0,0,3,18,0,0,2,2
27321,300,0,25,42,2,3,1,2:42,0,1.0,8,25,2,2,2,2,8,24,1,1,3,4
27322,300,0,43,62,0,0,0,0:28,1,1.0,4,20,5,5,0,0,7,21,1,1,1,3
27323,300,0,14,34,0,0,0,0:05,0,0.0,3,23,3,3,7,7,12,32,1,1,0,0
27324,300,0,23,56,0,0,0,0:30,0,0.0,14,46,5,6,4,4,20,53,3,3,0,0
27325,167,0,10,23,0,1,0,0:08,0,0.0,5,16,1,2,4,5,10,23,0,0,0,0
27326,167,1,20,36,0,0,0,0:10,0,0.0,13,29,3,3,0,0,10,25,0,0,6,7
27331,300,0,11,34,0,5,0,0:12,0,0.0,10,29,1,4,0,1,11,33,0,1,0,0
27332,300,1,33,73,0,0,0,0:16,0,0.0,21,59,2,4,1,1,15,49,7,12,2,3
27333,300,0,13,52,0,1,0,0:00,0,0.0,6,39,5,9,2,4,13,52,0,0,0,0
27334,300,0,5,30,0,0,0,0:00,0,0.0,5,29,0,1,0,0,5,30,0,0,0,0
27335,300,0,19,43,0,2,0,0:00,0,0.0,8,28,2,5,6,7,16,39,0,1,0,0
27336,300,0,9,48,0,0,0,0:00,0,0.0,6,42,1,3,1,2,8,46,0,1,0,0
27337,234,1,21,50,0,3,0,0:03,0,0.0,15,41,1,4,5,5,17,44,1,2,3,4
27338,234,0,5,29,0,2,0,0:00,0,0.0,4,28,1,1,0,0,4,28,1,1,0,0
27339,300,0,10,24,0,2,0,0:12,0,0.0,5,17,3,5,2,2,10,24,0,0,0,0
27340,300,3,47,81,1,2,1,1:28,0,0.0,24,54,1,3,0,0,13,35,4,6,8,16
27341,300,0,21,50,1,1,0,0:06,0,0.0,10,35,8,11,3,4,21,50,0,0,0,0
27342,300,0,6,31,0,2,0,0:00,0,0.0,5,29,1,2,0,0,5,30,1,1,0,0
27343,300,0,23,48,0,0,1,0:00,0,0.0,14,31,3,10,4,5,21,46,0,0,0,0
27344,300,0,17,32,2,4,0,0:45,0,1.0,14,28,2,3,1,1,17,32,0,0,0,0
27345,300,0,23,44,2,5,1,1:09,0,0.0,17,35,3,5,3,4,15,33,5,8,3,3
27346,300,0,7,39,0,2,0,0:00,0,0.0,6,37,1,2,0,0,7,39,0,0,0,0
27347,300,0,20,62,0,3,0,0:00,0,0.0,16,55,3,6,1,1,19,58,1,4,0,0
27348,300,0,16,53,0,7,0,0:00,0,0.0,13,50,3,3,0,0,14,50,2,3,0,0
27349,300,0,38,79,1,1,0,0:20,0,1.0,8,46,2,2,7,9,14,45,3,12,0,0
27350,300,0,9,29,2,5,0,1:40,0,1.0,3,18,1,2,4,8,7,25,1,2,0,1
27351,300,0,43,49,0,0,0,0:00,0,0.0,1,4,1,1,1,1,3,5,0,1,0,0
27352,300,0,19,37,1,4,0,4:43,0,0.0,12,25,0,0,0,0,0,0,0,0,12,25
27353,300,0,47,85,0,0,0,1:08,0,0.0,5,35,2,7,4,6,11,46,0,1,0,1
27354,300,0,6,20,2,7,2,1:11,0,0.0,3,15,0,0,3,5,6,20,0,0,0,0
27355,300,0,17,59,0,1,0,0:01,0,0.0,6,45,1,4,10,10,16,58,1,1,0,0
27356,300,0,9,21,0,1,0,0:10,0,0.0,6,18,0,0,2,2,8,19,0,1,0,0
27357,300,0,86,110,1,1,0,4:08,0,4.0,6,19,6,7,1,1,3,11,0,0,10,16
27358,300,0,5,6,0,0,0,0:00,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
27359,300,0,23,62,0,0,0,0:00,0,0.0,8,45,0,0,3,4,9,46,0,0,2,3
27360,300,0,17,33,1,2,0,1:33,0,1.0,5,20,0,0,0,0,3,17,0,0,2,3
27361,300,0,15,53,0,1,0,0:21,0,0.0,7,41,1,3,6,8,12,50,2,2,0,0
27362,300,0,12,35,0,3,0,0:03,0,0.0,8,31,0,0,4,4,12,35,0,0,0,0
27363,300,0,33,76,1,1,0,1:41,0,0.0,6,38,2,6,2,6,6,41,4,4,0,5
27364,300,0,13,37,0,1,1,0:14,0,0.0,11,33,0,0,1,3,12,36,0,0,0,0
27365,300,0,26,66,0,2,0,1:10,0,0.0,9,43,3,8,9,10,12,52,9,9,0,0
27366,300,0,13,38,0,2,1,0:11,0,0.0,11,35,0,1,2,2,11,36,2,2,0,0
27369,300,0,21,120,0,1,0,0:00,0,0.0,9,103,7,12,5,5,21,120,0,0,0,0
27370,300,0,24,47,0,0,0,0:00,0,0.0,19,36,3,7,2,4,24,47,0,0,0,0
27371,300,0,26,123,0,2,0,0:00,0,0.0,13,105,6,11,7,7,26,123,0,0,0,0
27372,300,0,29,56,0,0,0,0:00,0,0.0,22,45,4,8,3,3,29,56,0,0,0,0
27373,300,0,16,126,0,2,0,0:00,0,0.0,9,110,3,10,4,6,15,123,0,1,1,2
27374,300,0,31,54,0,0,0,0:00,0,0.0,25,44,2,5,4,5,29,52,2,2,0,0
27375,300,0,34,92,0,0,0,0:06,0,0.0,23,77,9,12,1,2,30,86,3,5,0,0
27376,300,0,23,84,0,0,0,0:10,0,0.0,14,72,9,12,0,0,18,79,5,5,0,0
27377,300,0,28,71,0,2,0,0:03,0,0.0,13,52,10,14,5,5,25,67,3,4,0,0
27378,300,0,21,86,0,0,0,0:00,0,0.0,10,66,7,15,4,5,19,83,2,3,0,0
27379,300,0,27,77,0,0,0,0:00,0,0.0,21,69,3,4,3,4,26,76,1,1,0,0
